video_id,comment_id,parent_id,type,create_time,create_time_iso,username,text,like_count,reply_count
shoYSQlKgKY,UgxpG_byU6j_JYBah7d4AaABAg,,comment,1767490447.0,2026-01-04T01:34:07Z,@MirjaAja-o3s,Pasal tolol ..,0,0.0
shoYSQlKgKY,UgykfOfUhaHFBOF0BEp4AaABAg,,comment,1767490579.0,2026-01-04T01:36:19Z,@MirjaAja-o3s,"HUKUM INDONESIA HANYALAH MAINAN ANAK ANAK BAGI PARA PEJABAT .. 

INDONESIA SEMAKIN TIDAK JELASSSSSS.... 
PRESIDEN LEMAHHHH...",0,0.0
shoYSQlKgKY,UgzzQjMM-YYq54NI2j94AaABAg,,comment,1767490697.0,2026-01-04T01:38:17Z,@agusm4122,"Sudah kuduga..
UPS ini termasuk penghinaan gak y???
Tutup mulut salah buka suara tambah salah..
Pasrah nambah parah..",0,0.0
shoYSQlKgKY,UgxC5Thnjn9HipuGkAF4AaABAg,,comment,1767490769.0,2026-01-04T01:39:29Z,@luthfiazahra4393,kalau dieksekusi gk masuk pidana ya,0,0.0
shoYSQlKgKY,UgwXHMb_CgLZQjv2s854AaABAg,,comment,1767490772.0,2026-01-04T01:39:32Z,@zahrashabrina9906,"Sudah wktu nya revolusi rkyt. Negara semakin  semrawut keadaan  skrang ini,bnr""gelap di dlm  pemerintahan.",0,0.0
shoYSQlKgKY,Ugy4sSyJL9T9m5vEThV4AaABAg,,comment,1767490775.0,2026-01-04T01:39:35Z,@wendywong3732,siapakan barisannn guys,0,0.0
shoYSQlKgKY,UgwIfjHh7iD1FoA60rR4AaABAg,,comment,1767490833.0,2026-01-04T01:40:33Z,@luthfiazahra4393,😂😂😂😂rezim pengen berkuasa sepenuhnya....suatu saat rakyat bs berpesta,0,0.0
shoYSQlKgKY,Ugz0DFJP1PuGfWdWlTN4AaABAg,,comment,1767490952.0,2026-01-04T01:42:32Z,@RianMardian-s5l,"Ini bisa menjadi alasan pemerintah untuk berbuat semena mena dan pasti di balik ini ada oligarki yang ingin leluasa mengeksploitasi termasuk juga korupsi... Saya kurang setuju dengan pendapat ini, karena pemerintah yang korupsi tidak di beri sangsi (hukuman mati)",0,0.0
shoYSQlKgKY,UgydrkjqA_49UAcCs794AaABAg,,comment,1767491361.0,2026-01-04T01:49:21Z,@WijiPetel,Kalo GK mau di hina di cemooh kinerjaya yg bersih dan berpihak rakyat ini kerjaan anjing DPR GK ada lain kerjaya bikin UU diskusi agaran dasar bajigan,0,0.0
shoYSQlKgKY,UgxI58fsvEwSuDwcofh4AaABAg,,comment,1767491388.0,2026-01-04T01:49:48Z,@GOLDFx-by5vi,Gausah berkoar koar sekarang mah takut dipenjara,0,0.0
shoYSQlKgKY,UgyDgqaKxZHz0nfYwzN4AaABAg,,comment,1767491446.0,2026-01-04T01:50:46Z,@InedNidu,Yg selingkuh siap siap si penjara,0,0.0
